start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,q1,q2,q2_3_text,q3_1,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q5_14,q5_15,q5_16,q5_17,q5_18,q5_19,q5_20,q5_21,q5_22,q5_23,q5_24,q5_25,q5_26,q5_27,q5_28,q5_29,q5_30,q5_31,q5_32,q25,q25_5_text,q26,q26_9_text,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_8,q23_9,q23_10,q23_11,q23_12,q23_13,q23_14,q23_15,q23_16,q23_17,q23_18,q23_19,q23_20,q23_21,q23_22,q23_23,q23_24,q23_25,q23_26,q23_27,q23_28,q23_29,q23_30,q23_31,q23_32,q23_33,q9_1,q9_2,q9_3,q9_4,q9_5,q9_6,q9_7,q9_8,q9_9,q9_10,q9_11,q9_12,q9_13,q9_14,q9_15,q9_16,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_7,q10_8,q10_9,q10_10,q10_11,q10_12,q10_13,q10_14,q10_15,q10_16,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q22_9,q22_10,q13
2019-08-01T20:29:32Z,2019-08-01T20:47:28Z,0,100,1075,1,2019-08-01T20:47:28Z,R_WkXC76F4jJGUPLP,anonymous,EN-GB,24,2,NA,3,5,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,NA,3,NA,6,3,2,4,4,1,5,6,7,5,1,1,1,1,1,3,6,2,7,7,2,2,4,3,7,2,6,7,3,7,1,2,2,2,7,1,1,1,1,1,7,1,1,6,6,2,4,6,1,6,6,4,4,6,6,6,3,6,1,6,5,1,5,5,6,2,3,2,2,3,6,4,3,3,2,3,3,2,3,1,1,5,2,2,2,"Some questions went from strong agree to strongly disagree then the next section went the opposite way. I only realised when I looked back at a question I clicked on was wrong then realised they all were. And there was a series of I am concerned and there was only one that said, “I am not” which also made me do a double take of the question."
2019-08-01T21:41:12Z,2019-08-01T21:56:05Z,0,100,892,1,2019-08-01T21:56:06Z,R_30lbf0LZrZjLamt,anonymous,EN-GB,27,2,NA,NA,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,NA,9,None,7,4,4,6,5,5,5,5,5,3,4,3,3,4,3,4,3,1,4,4,3,3,3,4,5,3,5,5,5,4,3,3,5,3,4,3,3,3,3,3,3,3,3,6,6,5,4,4,2,6,5,5,5,5,5,6,6,5,2,6,6,6,6,6,6,6,3,4,1,5,6,4,5,5,3,3,2,2,5,3,4,5,3,2,2,NA
2019-08-01T22:16:44Z,2019-08-01T22:35:29Z,0,100,1125,1,2019-08-01T22:35:30Z,R_3OoUFCiH5olSnbf,anonymous,EN-GB,26,1,NA,4,3,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,NA,1,2,2,2,2,6,6,7,7,7,4,2,4,5,3,3,2,4,2,5,4,2,7,4,6,3,6,6,3,5,4,4,5,5,4,3,4,3,4,4,5,3,2,4,4,2,3,4,1,6,4,3,3,3,5,2,3,4,1,4,4,2,4,2,6,6,4,1,1,3,3,3,2,3,1,2,4,2,4,1,4,4,4,4,2,NA
2019-07-25T22:28:28Z,2019-07-25T22:37:52Z,0,75,564,0,2019-08-01T22:38:12Z,R_2wAzUSoKybWuHJY,anonymous,EN-GB,28,2,NA,5,5,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,NA,5,1,4,1,1,5,2,6,4,7,2,1,6,7,2,4,7,6,6,7,2,1,7,6,7,1,7,7,7,7,1,6,6,7,6,2,5,1,4,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26T15:39:48Z,2019-07-26T15:42:31Z,0,63,162,0,2019-08-02T15:42:50Z,R_yx3AH8oUVpJIkLv,anonymous,EN-GB,34,2,NA,1,6,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-02T16:40:41Z,2019-08-02T16:53:19Z,0,100,758,1,2019-08-02T16:53:21Z,R_3kIkW4EEIQzXhDV,anonymous,EN-GB,30,2,NA,1,3,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,3,NA,2,NA,1,2,6,5,4,6,4,6,5,4,3,2,7,6,1,7,2,6,7,6,4,2,4,6,6,2,6,6,7,7,2,4,6,3,6,2,1,1,1,1,4,2,2,5,6,4,3,3,1,5,5,3,1,2,5,6,4,4,1,1,6,3,4,3,6,6,3,3,1,3,4,3,1,4,1,1,3,2,5,2,1,5,2,2,2,NA
2019-07-26T13:53:55Z,2019-07-26T17:42:31Z,0,63,13716,0,2019-08-02T17:43:10Z,R_3GlmLZZuA8fJgnY,anonymous,EN-GB,34,1,NA,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T13:17:33Z,2019-07-27T13:18:45Z,0,38,71,0,2019-08-03T13:19:20Z,R_3QJc0h2FmwrtQbv,anonymous,EN-GB,20,2,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T13:19:37Z,2019-07-27T13:20:07Z,0,6,30,0,2019-08-03T13:20:24Z,R_9EnACc4K8oKXZGV,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T13:47:15Z,2019-07-27T13:49:08Z,0,38,112,0,2019-08-03T13:49:10Z,R_qLtpj0kgEMShM7n,anonymous,EN-GB,20,2,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T15:14:35Z,2019-07-27T15:15:31Z,0,63,56,0,2019-08-03T15:15:34Z,R_1Lvw9Pwa5TR5sE6,anonymous,EN-GB,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T15:40:13Z,2019-07-27T15:46:56Z,0,75,402,0,2019-08-03T15:47:53Z,R_3ssNZMHLNuQh5uz,anonymous,EN-GB,19,2,NA,10,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,NA,1,NA,6,6,5,3,5,3,5,4,6,5,1,1,6,2,3,6,2,3,6,6,3,1,2,3,6,2,6,6,3,7,1,2,3,1,6,2,2,2,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27T16:00:21Z,2019-07-27T16:01:33Z,0,38,72,0,2019-08-03T16:01:34Z,R_2UfoJ6PL4veIamQ,anonymous,EN-GB,18,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-03T19:12:34Z,2019-08-03T19:23:40Z,0,100,665,1,2019-08-03T19:23:40Z,R_11dNubbUg220gj5,anonymous,EN-GB,22,2,NA,NA,5,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,NA,6,5,4,2,2,2,5,6,4,3,1,1,7,4,1,6,1,2,6,6,4,1,4,6,7,1,7,NA,6,7,1,4,2,3,7,1,2,1,4,1,5,1,2,5,5,2,5,4,2,4,5,4,2,5,5,6,3,2,1,5,5,2,6,2,5,NA,5,2,2,3,3,5,2,3,2,1,5,2,3,2,2,4,2,2,2,NA
2019-08-03T19:25:46Z,2019-08-03T19:45:58Z,0,100,1211,1,2019-08-03T19:45:58Z,R_1ezY4Lz442J2q94,anonymous,EN-GB,52,2,NA,9,3,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,NA,3,NA,7,4,5,5,5,4,4,5,4,5,5,3,4,3,4,1,4,1,4,6,4,5,5,4,4,3,4,6,4,4,3,4,4,3,4,3,2,2,2,2,2,4,2,5,5,5,5,5,2,5,2,2,2,5,5,5,4,4,2,2,5,6,6,6,6,6,6,4,5,5,6,2,5,6,5,4,5,1,3,1,4,3,3,4,3,NA
2019-08-04T14:24:43Z,2019-08-04T15:05:23Z,0,100,2440,1,2019-08-04T15:05:23Z,R_2cc7haSe1wCRg3w,anonymous,EN-GB,24,2,NA,1,5,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,NA,3,NA,5,5,5,4,2,4,4,5,6,6,2,2,6,6,3,6,2,6,6,5,6,3,6,6,6,3,6,7,7,6,3,6,6,3,6,4,4,3,4,2,5,4,2,5,5,4,5,4,1,4,4,4,4,5,5,5,4,4,3,5,6,5,6,6,6,5,4,4,2,3,6,4,5,4,1,4,3,2,4,1,3,3,3,3,2,NA
2019-08-04T18:29:32Z,2019-08-04T19:00:46Z,0,100,1873,1,2019-08-04T19:00:46Z,R_dnZbMcjvNSjdPUZ,anonymous,EN-GB,25,1,NA,6,5,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,NA,5,6,6,6,4,4,5,7,3,5,2,3,5,3,3,4,4,6,7,5,6,3,5,6,5,4,6,6,6,7,2,2,6,2,5,1,2,3,2,2,6,2,3,5,5,2,4,6,3,5,4,5,3,4,6,5,4,4,3,5,4,3,5,3,6,5,4,3,5,5,5,3,4,3,4,2,2,2,4,2,2,4,2,2,1,I hope that P < 0.05
2019-08-04T20:27:16Z,2019-08-04T20:37:48Z,0,100,631,1,2019-08-04T20:37:48Z,R_C77t70lSa8EFeXD,anonymous,EN-GB,53,1,NA,6,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,NA,2,NA,5,5,5,5,5,3,5,5,4,2,3,3,3,4,3,2,2,4,2,4,3,3,4,3,5,3,3,5,4,5,3,3,7,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,5,5,5,3,5,4,4,4,3,2,2,3,4,4,2,3,2,2,2,3,2,2,2,3,3,NA
2019-08-05T17:11:21Z,2019-08-05T17:23:11Z,0,100,710,1,2019-08-05T17:23:12Z,R_31zo84jqGx1CGls,anonymous,EN-GB,25,2,NA,10,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,NA,9,NA,6,5,4,6,6,5,5,5,7,6,2,2,5,4,4,3,4,6,4,5,5,2,5,3,3,2,6,6,6,6,2,4,4,5,5,5,4,1,4,3,3,2,2,5,5,4,4,4,2,4,4,4,4,4,4,5,5,5,2,5,6,5,6,6,6,1,4,2,3,4,6,3,3,6,4,5,3,1,1,1,3,3,1,4,3,NA
2019-07-29T20:56:51Z,2019-07-29T21:17:04Z,0,75,1213,0,2019-08-05T21:17:39Z,R_1FelDmKkEwRWaFF,anonymous,EN-GB,19,2,NA,4,3,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,NA,2,NA,2,1,1,1,1,2,1,3,3,3,2,1,7,4,3,4,2,4,5,7,5,3,4,2,5,2,3,7,3,7,2,3,5,2,6,2,2,2,4,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:15:46Z,2019-08-06T20:26:15Z,0,100,628,1,2019-08-06T20:26:15Z,R_3P4RM5Ydw8C58Vp,anonymous,EN-GB,24,1,NA,1,5,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,NA,3,NA,6,6,7,7,7,3,3,7,7,6,3,1,5,6,2,2,1,5,6,3,5,3,6,6,7,3,5,7,6,7,2,3,6,5,3,3,1,2,1,3,3,6,7,4,2,3,3,6,1,5,4,5,5,2,4,4,6,5,4,4,6,5,6,4,6,6,6,5,4,6,3,1,4,6,2,2,3,4,5,1,1,5,3,4,4,NA
2019-08-06T20:24:20Z,2019-08-06T20:40:53Z,0,100,993,1,2019-08-06T20:40:54Z,R_1esLPFKjxmVnv8E,anonymous,EN-GB,23,2,NA,1,5,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,NA,1,NA,6,5,6,4,4,4,6,5,4,5,2,1,6,4,2,5,2,2,6,5,4,1,6,4,6,2,6,6,3,7,1,4,5,2,6,1,2,2,4,2,4,1,2,5,5,5,4,5,1,5,5,4,2,5,5,6,4,4,3,6,5,4,4,4,5,6,4,4,1,2,2,3,3,2,4,1,4,3,5,1,2,2,4,2,2,NA
2019-08-06T20:47:04Z,2019-08-06T20:57:03Z,0,100,599,1,2019-08-06T20:57:04Z,R_2U9E6tm8aIWfniF,anonymous,EN-GB,22,2,NA,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,NA,3,NA,4,5,4,3,2,5,5,6,4,4,1,1,7,5,5,7,2,7,7,6,2,1,6,5,7,1,7,7,7,7,1,5,6,1,7,1,2,1,2,1,5,3,2,5,6,1,3,5,1,6,6,5,2,5,6,6,5,5,1,6,5,2,5,5,6,5,6,1,1,5,3,4,3,2,1,1,4,2,4,1,2,5,2,3,1,NA
2019-08-06T20:44:37Z,2019-08-06T21:03:23Z,0,100,1125,1,2019-08-06T21:03:24Z,R_3qvqhsiUZYPEB9b,anonymous,EN-GB,23,1,NA,1,5,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,NA,1,NA,6,3,6,6,6,3,6,7,2,4,1,1,5,3,1,3,1,3,4,6,2,2,3,1,7,2,6,7,6,7,2,6,2,2,6,1,1,2,2,1,5,2,2,5,4,6,4,5,2,5,5,5,5,5,5,6,6,5,2,5,5,3,6,4,6,5,5,4,4,5,6,2,4,3,4,1,2,1,4,1,2,3,2,2,2,NA
2019-08-06T21:05:50Z,2019-08-06T21:24:34Z,0,100,1123,1,2019-08-06T21:24:34Z,R_3RqfhDlTcXSwzfp,anonymous,EN-GB,25,1,NA,1,5,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,NA,1,NA,5,5,5,3,2,2,2,5,3,2,2,3,6,7,1,5,2,5,7,5,1,4,5,3,6,5,5,7,5,7,1,1,3,3,7,2,3,4,3,3,6,5,5,6,6,1,3,5,1,6,4,5,2,4,5,6,4,5,1,5,5,1,5,4,6,5,2,4,2,4,5,3,5,1,1,1,3,3,5,1,2,5,2,2,1,NA
2019-08-06T21:09:58Z,2019-08-06T21:26:35Z,0,100,996,1,2019-08-06T21:26:35Z,R_2Epc1VQagEdX18d,anonymous,EN-GB,22,2,NA,2,5,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,NA,2,NA,2,1,1,1,1,6,3,5,6,5,2,1,7,7,1,7,1,4,7,7,6,1,6,7,7,2,7,7,6,7,1,5,4,3,7,1,1,2,4,2,4,2,1,6,6,2,3,2,1,4,6,3,2,3,6,6,4,3,1,6,6,1,4,4,6,5,4,3,4,4,6,3,3,3,4,1,3,4,4,1,2,4,4,3,1,NA
2019-08-06T21:11:08Z,2019-08-06T21:31:21Z,0,100,1213,1,2019-08-06T21:31:21Z,R_27jx7HHJqhmCfKd,anonymous,EN-GB,23,1,NA,3,5,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,NA,5,5,5,4,4,6,5,6,6,6,2,1,7,4,1,7,1,2,7,7,7,1,3,6,7,1,7,7,4,7,1,3,4,4,7,4,4,1,4,1,4,3,1,6,6,2,2,3,1,5,4,3,4,1,5,4,3,4,2,5,3,4,4,3,6,6,5,3,2,2,3,4,5,3,2,2,4,3,5,1,1,5,3,2,1,NA
2019-08-06T21:14:13Z,2019-08-06T21:33:31Z,0,100,1157,1,2019-08-06T21:33:31Z,R_VPj38Nw2idRLyJX,anonymous,EN-GB,66,2,NA,5,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,NA,6,NA,7,4,6,5,6,5,6,5,6,6,2,2,2,3,2,5,1,4,6,6,3,1,4,5,4,2,7,7,6,7,1,1,3,3,6,2,2,1,4,3,5,3,2,6,4,4,5,6,2,5,4,5,4,5,6,4,4,5,3,6,6,5,5,5,6,6,4,3,1,3,6,5,4,2,1,1,3,3,4,1,1,5,3,2,1,NA
2019-08-06T20:48:40Z,2019-08-06T21:43:36Z,0,100,3295,1,2019-08-06T21:43:36Z,R_25Zq5W3wF3dJj16,anonymous,EN-GB,19,2,NA,9,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,NA,2,NA,4,5,4,4,4,5,5,5,6,5,3,6,4,4,3,4,2,6,6,6,5,2,3,4,7,2,5,6,7,7,5,6,6,5,5,2,4,2,5,4,4,4,1,5,5,5,4,3,2,4,4,5,5,3,5,5,4,4,4,4,5,2,4,4,5,2,5,3,3,3,3,3,3,3,2,2,3,2,4,2,2,5,3,2,3,NA
2019-08-06T21:28:44Z,2019-08-06T21:46:14Z,0,100,1049,1,2019-08-06T21:46:14Z,R_1ONbJeUqarOd7rM,anonymous,EN-GB,23,2,NA,4,5,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,NA,3,NA,6,4,3,2,2,1,2,3,5,4,2,2,6,6,4,4,1,6,5,3,6,3,4,4,5,3,6,6,6,6,2,4,6,2,5,2,2,1,3,2,4,3,2,5,5,3,3,4,1,4,3,4,2,5,5,6,3,2,1,4,5,5,5,4,6,6,4,3,3,4,4,3,4,4,4,2,4,2,2,1,2,4,2,4,3,NA
2019-08-06T21:44:53Z,2019-08-06T22:00:23Z,0,100,930,1,2019-08-06T22:00:24Z,R_2dQL8UvmGrTAts2,anonymous,EN-GB,23,2,NA,1,5,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,NA,3,NA,5,6,3,5,5,3,6,7,7,7,1,1,7,6,3,6,2,3,7,7,3,1,6,6,7,1,7,7,6,7,1,6,4,3,7,1,3,2,2,2,3,2,2,5,5,4,3,3,1,5,5,5,4,5,5,5,4,5,3,5,5,3,4,6,6,4,5,4,2,4,4,3,3,4,2,4,3,1,4,2,1,2,2,4,2,NA
2019-08-06T22:24:46Z,2019-08-06T22:38:56Z,0,100,849,1,2019-08-06T22:38:57Z,R_3G0Stn7wV8NEuLn,anonymous,EN-GB,24,2,NA,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,4,NA,2,NA,6,5,6,5,6,6,4,4,7,5,2,1,7,3,1,7,1,2,7,7,1,1,7,6,7,2,7,7,7,7,1,2,6,3,7,1,2,1,2,2,2,1,1,6,6,2,1,1,1,5,4,4,4,3,6,6,5,1,1,6,6,2,4,4,5,6,6,4,2,1,6,2,2,3,1,1,3,5,5,2,3,5,2,3,2,NA
2019-08-06T22:42:26Z,2019-08-06T23:05:19Z,0,100,1373,1,2019-08-06T23:05:20Z,R_ehRtA71AUeLSJ0J,anonymous,EN-GB,24,1,NA,3,5,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,NA,3,NA,7,4,6,5,6,3,4,7,2,6,3,1,6,6,2,6,1,3,6,6,7,2,3,6,7,3,3,7,6,7,2,2,6,5,6,NA,3,3,2,2,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,4,4,6,6,4,5,4,4,3,5,2,4,4,4,2,3,4,2,3,4,3,2,4,NA
2019-08-06T23:31:32Z,2019-08-06T23:42:07Z,0,100,635,1,2019-08-06T23:42:08Z,R_0NWkGIElIX2pK93,anonymous,EN-GB,26,1,NA,1,5,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,NA,1,NA,4,1,5,4,4,5,6,7,4,5,2,2,4,2,2,5,2,4,1,7,4,2,3,5,7,1,1,7,1,7,1,3,3,2,6,1,2,1,5,1,5,7,1,4,4,4,4,2,1,2,4,4,1,2,4,5,3,4,1,3,6,6,5,1,5,1,4,6,3,1,1,3,3,6,1,4,2,1,4,2,4,3,1,5,4,NA
2019-08-07T02:12:02Z,2019-08-07T02:27:07Z,0,100,905,1,2019-08-07T02:27:08Z,R_1mJxYu0vJcE9hL4,anonymous,EN-GB,25,2,NA,4,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,NA,1,NA,2,2,2,2,2,5,5,3,5,3,2,2,6,4,2,5,3,2,5,6,3,3,6,3,3,2,3,6,4,7,1,3,2,1,7,1,1,2,4,2,6,1,1,2,5,2,5,3,4,6,5,5,2,4,5,4,3,4,1,3,5,4,6,5,5,4,5,2,4,2,4,4,3,5,1,2,4,3,3,2,1,4,2,2,2,NA
2019-08-07T10:45:21Z,2019-08-07T11:07:31Z,0,100,1329,1,2019-08-07T11:07:31Z,R_1erFCg16T3vGigb,anonymous,EN-GB,32,2,NA,1,3,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,NA,7,7,7,3,3,7,1,6,6,7,1,2,4,6,2,4,1,4,5,4,4,3,6,6,6,3,6,6,6,7,1,6,6,5,7,1,4,2,5,1,7,1,2,4,4,4,4,4,1,4,6,5,5,5,6,6,5,5,1,4,6,6,5,5,5,6,6,4,5,5,2,1,4,5,1,1,4,4,5,1,2,5,3,4,1,NA
